code,name,date,time,subject,clause,happened,body
2536,宏普,1150911,172157,本公司受邀參加元大證券舉辦之線上法說會,第12款,1150923,"符合條款第四條第XX款：12
事實發生日：115/09/23
1.召開法人說明會之日期：115/09/23
2.召開法人說明會之時間：14 時 00 分
3.召開法人說明會之地點：線上法說會
4.法人說明會擇要訊息：本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。
5.其他應敘明事項：完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
4958,臻鼎-KY,1150911,172840,代子公司鵬鼎控股(深圳)股份有限公司公告董事會通過各項議案,第51款,1150911,"1.事實發生日:115/09/11
2.公司名稱:鵬鼎控股(深圳)股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:70.43%
5.發生緣由:
代子公司公告董事會通過各項議案：
(1)關於公司全資子公司之間吸收合併的議案。
(2)關於申請銀行授信額度的議案。
(3)關於調整向控股子公司提供借款額度的議案。
6.因應措施:依規定代子公司於公開資訊觀測站公告。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
無。"
4958,臻鼎-KY,1150911,173032,代子公司慶鼎精密電子(淮安)有限公司及宏恒勝電子科技(淮安) 有限公司公告董事會決議通過吸收合併案,第11款,1150911,"1.併購種類(如合併、分割、收購或股份受讓):
合併
2.事實發生日:115/9/11
3.參與併購公司名稱(如合併另一方公司、分割新設公司、收購或受讓股份標的公司之
名稱:
合併存續公司：慶鼎精密電子(淮安)有限公司(以下簡稱「慶鼎精密」)
合併消滅公司：宏恒勝電子科技（淮安）有限公司(以下簡稱「宏恒勝電子」)
4.交易相對人(如合併另一方公司、分割讓與他公司、收購或受讓股份之交易對象):
合併存續公司：慶鼎精密
合併消滅公司：宏恒勝電子
5.交易相對人為關係人:是
6.交易相對人與公司之關係(本公司轉投資持股達XX%之被投資公司)，並說明選定
收購、受讓他公司股份之對象為關係企業或關係人之原因及是否不影響股東權益:
慶鼎精密與宏恒勝電子均為本公司之子公司鵬鼎控股(深圳)股份有限公司
100%持股子公司，此次吸收合併不影響股東權益
7.併購目的及條件，包括併購理由、對價條件及支付時點(註七):
整合資源，提升管理效益，本次合併無涉及股份及現金支付
8.併購後預計產生之效益:
簡化投資架構、降低營運成本
9.併購對每股淨值及每股盈餘之影響:
無影響
10.併購之對價種類及資金來源:
不適用
11.換股比例及其計算依據:
不適用
12.本次交易會計師、律師或證券承銷商出具非合理性意見:不適用
13.會計師或律師事務所名稱或證券承銷商公司名稱:
不適用
14.會計師或律師姓名:
不適用
15.會計師或律師開業證書字號:
不適用
16.獨立專家就本次併購換股比例、配發股東之現金或其他財產之合理性意見書內容
(一、包含公開收購價格訂定所採用之方法、原則或計算方式及與國際慣用之市價法
、成本法及現金流量折現法之比較。二、被收購公司與已上市櫃同業之財務狀況
、獲利情形及本益比之比較情形。三、公開收購價格若參考鑑價機構之鑑價報告者
，應說明該鑑價報告內容及結論。四、收購人融資償還計畫若係以被收購公司或合
併後存續公司之資產或股份為擔保者，應說明對被收購公司或合併後存續公司財務
業務健全性之影響評估)(註七):
不適用
17.預定完成日程(註七):
預定合併基準日為115/09/30
18.既存或新設公司承受消滅(或分割)公司權利義務相關事項(註二):
自合併基準日起，消滅公司之業務、資產、債權債務、人員及
一切權利義務由存續公司承受
19.參與合併公司之基本資料(註三):
存續公司(慶鼎精密)/主要營業項目:
PCB之設計、開發、製造及銷售
消滅公司(宏恒勝電子)/主要營業項目:
高密度PCB之設計、開發、製造及銷售
20.分割之相關事項(含預定讓與既存公司或新設公司之營業、資產之評價價值；被
分割公司或其股東所取得股份之總數、種類及數量；被分割公司資本減少時，其資
本減少有關事項)(註：若非分割公告時，則不適用):
不適用
21.併購股份未來移轉之條件及限制:
無
22.併購完成後之計畫(包含一、繼續經營公司業務之意願及計畫內容。二、是否發生
解散、下市(櫃)、重大變更組織、資本、業務計畫、財務及生產、對公司重要人員
、資產之安排或運用，或其他任何影響公司股東權益之重大事項):
不適用
23.其他重要約定事項:
無
24.其他與併購相關之重大事項:
不適用
25.本次交易，董事有無異議:是
26.併購交易中涉及利害關係董事資訊(自然人董事姓名或法人董事名稱暨其代表人姓名
、其自身或其代表之法人有利害關係之重要內容(包括但不限於實際或預計投資其他
參加併購公司之方式、持股比率、交易價格、是否參與併購公司之經營及其他投資條件
等情形)、其應迴避或不迴避理由、迴避…"
4958,臻鼎-KY,1150911,173214,代子公司鵬鼎國際有限公司公告資金貸與額度案,第23款,1150911,"1.事實發生日:115/09/11
2.接受資金貸與之:
(1)公司名稱:AVARY TECHNOLOGY (INDIA) PRIVATE LIMITED
(2)與資金貸與他人公司之關係:
關聯企業
(3)資金貸與之限額(仟元):33,702,107
(4)原資金貸與之餘額(仟元):1,264,520
(5)本次新增資金貸與之金額(仟元):790,325
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):2,054,845
(8)本次新增資金貸與之原因:
董事會通過新增資金貸與
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):1,514,216
(2)累積盈虧金額(仟元):-3,104,236
5.計息方式:
按合約規定
6.還款之:
(1)條件:
按合約規定
(2)日期:
按合約規定
7.迄事實發生日為止，資金貸與餘額(仟元):
2,054,845
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
1.33
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
(1)董事會通過新增五年期一次性撥貸資金貸與USD2,500萬元。
(2)折算匯率: USD/TWD 31.6130。"
1227,佳格,1150911,173633,代子公司佳格投資(中國)有限公司公告資金貸與達 「公開發行公司資金貸與及背書保證處理準則」 第二十二條第一項第三款之公告標準,第23款,1150911,"1.事實發生日:115/09/11
2.接受資金貸與之:
(1)公司名稱:上海樂奔拓健康科技有限公司
(2)與資金貸與他人公司之關係:
為母公司99%持有之子公司
(3)資金貸與之限額(仟元):1,456,979
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):560,568
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):560,568
(8)本次新增資金貸與之原因:
營運週轉需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):284,127
(2)累積盈虧金額(仟元):-785,864
5.計息方式:
依借款當時市場利率
6.還款之:
(1)條件:
本金及利息於到期日以實際現金流償還
(2)日期:
資金貸與期限一年
7.迄事實發生日為止，資金貸與餘額(仟元):
560,568
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
3.06
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
1227,佳格,1150911,173720,代子公司佳格投資(中國)有限公司公告資金貸與達 「公開發行公司資金貸與及背書保證處理準則」 第二十二條第一項第三款之公告標準,第23款,1150911,"1.事實發生日:115/09/11
2.接受資金貸與之:
(1)公司名稱:佳格食品(廈門)有限公司
(2)與資金貸與他人公司之關係:
為母公司99%持有之子公司
(3)資金貸與之限額(仟元):1,456,979
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):420,426
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):420,426
(8)本次新增資金貸與之原因:
營運週轉需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):1,307,582
(2)累積盈虧金額(仟元):1,074,490
5.計息方式:
依借款當時市場利率
6.還款之:
(1)條件:
本金及利息於到期日以實際現金流償還
(2)日期:
資金貸與期限一年
7.迄事實發生日為止，資金貸與餘額(仟元):
420,426
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
2.30
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
2474,可成,1150911,175256,公告本公司買回股份之數量累積達公司已發行股份總額百分之二,第35款,1150911,"1.本次買回股份數量累積達公司已發行股份總額百分之二或金額達新台幣三億元以上之日期:115/09/11
2.本次買回股份數量(股):1,099,000
3.本次買回股份總金額(元):223,874,045
4.本次平均每股買回價格(元):203.71
5.於買回期間內累積已持有自己公司股份數量(股):21,587,000
6.於買回期間內累積已持有自己公司股份數量占公司已發行股份總數之比率(%):4.01
7.其他應敘明事項:
無"
2454,聯發科,1150911,180411,代子公司MediaTek Singapore Pte Ltd依公開發行公司資金貸與 及背書保證處理準則第二十二條第一項第二款、第三款公告,第23款,1150911,"1.事實發生日:115/09/11
2.接受資金貸與之:
(1)公司名稱:Gaintech Co. Limited
(2)與資金貸與他人公司之關係:
由MediaTek Singapore Pte Ltd貸出資金；
皆為本公司直接或間接持股100%之子公司。&#8206;
(3)資金貸與之限額(仟元):43,276,288
(4)原資金貸與之餘額(仟元):18,985,800
(5)本次新增資金貸與之金額(仟元):18,985,800
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):37,971,600
(8)本次新增資金貸與之原因:
增加集團企業內部資金運用效率
3.接受資金貸與公司所提供擔保品之:
(1)內容:
不適用
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):35,849,421
(2)累積盈虧金額(仟元):149,473,663
5.計息方式:
依合約規定
6.還款之:
(1)條件:
依合約規定
(2)日期:
依合約規定
7.迄事實發生日為止，資金貸與餘額(仟元):
184,657,209
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
43.53
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
2891,中信金,1150911,180646,代子公司中國信託商業銀行公告取得漢民測試系統股份有限公司首 次公開發行股票(補充9/8公告),第20款,1150911,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
漢民測試系統股份有限公司之普通股
2.事實發生日:115/9/11~115/9/11
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:執行長核決
民國115年09月08日
5.交易單位數量、每單位價格及交易總金額:
交易數量：23,000股
每單位價格：新台幣4,174.13元
交易總金額：新台幣96,005,000元(不含手續費等)
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人:漢民測試系統股份有限公司
與公司之關係:無
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件:匯款(競價拍賣規定辦理)
契約限制條款及其他重要約定事項:無
12.本次交易之決定方式、價格決定之參考依據及決策單位:
價格決定之參考依據:依據內部評價及博頌會計師事務所余良元會計師出具
之價格合理性意見書進行競價拍賣
決策單位:依本公司核決權限
13.取得或處分有價證券標的公司每股淨值:
67.05元
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
(1)累積持有數量:23,000股
(2)金額:新台幣96,005,000元(不含手續費等)
(3)持股比例:0.08%
權利受限情形:無權利受限情形
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
26.70% ，370.31%，不適用
16.經紀人及經紀費用:
無
17.取得或處分之具體目的或用途:
依銀行法之規定，以銀行自有資金進行財務性投資。
18.本次交易表示異議董事之意見:
不適用
19.本次交易為關係人交易:否
20.監察人承認或審計委員會同意日期:
不適用
21.本次交易會計師出具非合理性意見:否
22.會計師事務所名稱:
博頌會計師事務所
23.會計師姓名:
余良元
24.會計師開業證書字號:
金管會證字第6600號
25.是否涉及營運模式變更:否
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
過去一年:無
未來一年:將視市場情況及本公司策略而定
28.資金來源:
自有資金
29.前已就同一件事件發布重大訊息日期:
115年09月08日
30.其他敘明事項:
無"
2474,可成,1150911,181229,本公司受邀參加兆豐證券舉辦之2026 Q3產業論壇,第12款,1150916,"符合條款第四條第XX款：12
事實發生日：115/09/16
1.召開法人說明會之日期：115/09/16
2.召開法人說明會之時間：15 時 30 分
3.召開法人說明會之地點：兆豐證券總公司
4.法人說明會擇要訊息：本公司受邀參加兆豐證券舉辦之2026 Q3產業論壇
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
2474,可成,1150911,181322,本公司受邀參加富邦證券舉辦之法人說明會,第12款,1150922,"符合條款第四條第XX款：12
事實發生日：115/09/22
1.召開法人說明會之日期：115/09/22
2.召開法人說明會之時間：14 時 00 分
3.召開法人說明會之地點：線上法說會
4.法人說明會擇要訊息：本公司受邀參加富邦證券舉辦之法人說明會
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
2883,凱基金,1150911,181550,公告本公司暨主要子公司115年8月份自結合併盈餘,第51款,1150911,"1.事實發生日:115/09/11
2.公司名稱:凱基金融控股股份有限公司(原名稱：中華開發金融控股股份有限公司)
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司暨主要子公司115年8月份自結合併盈餘
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
合併稅後(億元)
--------------------------------------------------------------------------
8月份 累計 1 至 8 月份
--------------------------------------------------------------------------
總損益 母公司 非控制 總損益 母公司 非控制 稅後每股
業主 權益 業主 權益 盈餘(元)
--------------------------------------------------------------------------
凱基金控 57.61 57.61 0.00 362.99 362.90 0.09 2.11
凱基人壽 22.49 22.49 0.00 126.53 126.53 0.00 2.42
凱基銀行 -2.99 -2.99 0.00 46.55 46.55 0.00 0.99
中華開發資本 2.49 2.48 0.01 9.69 9.66 0.03 0.47
凱基證券 40.97 40.96 0.01 227.60 227.54 0.06 12.52
上述資料均係公司自結數。
註1：凱基人壽累計8月未適用外匯價格變動準備金之EPS(元)：3.73
註2：金控累計8月淨利加計透過其他綜合損益按公允價值衡量之股票累計處分利益
為862.96億元。"
3016,嘉晶,1150911,181914,本公司董事放棄認購現金增資股數達得認購股數二分之一 以上，並洽由特定人認購,第45款,1150911,"1.事實發生日:115/09/11
2.董監事放棄認購原因:投資策略考量
3.董監事姓名、放棄認購股數及其占得認購股數之比率:
董事姓名 放棄認購股數 其占得認購股數
------------------------------- ------------- -------------
漢磊科技(股)公司 1,139,606 100%
世界先進積體電路(股)公司 74 100%
胡漢良 0 0%
崔秉鉞 0 0%
曾棟樑 0 0%
4.特定人姓名及其認購股數:以上董事放棄認購股數部分，授權董事長洽特定人認購。
5.其他應敘明事項:無"
3041,揚智,1150911,182238,澄清並說明子公司接獲法院之財產保全結案 告知書及民事裁定書之相關事宜,第2款,1150907,"1.法律事件之當事人:
(1)廈門金景華(牛牛牛)創業投資合夥企業
(2)揚智電子科技(成都)有限公司
2.法律事件之法院名稱或處分機關:
四川省成都市中級人民法院
3.法律事件之相關文書案號:
(2026)川01執保1299號及(2026)川01民初869號之一
4.事實發生日:115/09/07
5.發生原委(含爭訟標的):
子公司揚智電子科技（成都）有限公司（下稱揚智成都）於
115 年 9 月 7 日接獲四川省成都市中級人民法院送達之財
產保全結案告知書及民事裁定書，原告廈門金景華(牛牛牛)
創業投資合夥企業向法院申請凍結揚智成都的銀行帳戶，
期限為1年，凍結金額為人民幣16,987,598.53元。
6.處理過程:請律師依法定程序辦理。
7.對公司財務業務影響及預估影響金額:
揚智成都以授權自有IP為主要業務，目前無相關授權收入需
收取，故本事件對本公司整體營運無影響。
揚智成都對於原告無任何的債權債務、商業來往或其他法律
之關係，純屬無妄之災，原告此為無端牽連之舉，目前已委
任專業律師處理相關銀行帳戶解凍程序。
8.因應措施及改善情形:
本案已委請律師處理，當日已向法院提出覆議申請書，律師
將協助後續法律事宜。
9.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
符合證券交易法施行細則第7條第2款所定對股東權益或證券價格有重大影響之事項):
無。"
2545,皇翔,1150911,184529,公告本公司向關係人購入新北市土城區學林段66地號等6筆道路用地,第20款,1150911,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
新北市土城區學林段66地號、學成段641地號、土城段403-2地號、
運校段407、417、79地號等6筆道路用地
2.事實發生日:115/9/11~115/9/11
3.董事會通過日期: 民國115年9月11日
4.其他核決日期: 不適用
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：532.5208㎡，折合161.0875坪
每單位價格：每坪約新台幣428,352元
交易總金額：69,002,201元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：廖年吉、廖林淑花及皇吉投資股份有限公司
其與公司之關係：為本公司之關係人
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
(1)選定關係人為交易對象之原因：
考量建案容積移轉之用，故向關係人購入道路用地
(2)前次移轉之所有人：非關係人
(3)前次移轉價格：不適用
(4)前次取得日期：不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
(1)契約成立時支付20%
(2)印款及送件支付20%
(3)產權移轉完成支付60%
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易之決定方式:議價
價格決定之參考依據:參考鑑價報告
決策單位:董事會
12.專業估價者事務所或公司名稱及其估價金額:
展茂不動產估價師&#63895;合事務所:估價金額計新台幣69,582,932元
13.專業估價師姓名:
楊哲豪
14.專業估價師開業證書字號:
(109)北市估字第000287號
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:否或不適用
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
不適用
23.取得或處分之具體目的或用途:
考量增加建案銷售面積所需，購入此道路用地作為建案容積移轉之用
24.本次交易表示異議之董事之意見:
無
25.本次交易為關係人交易:是
26.監察人承認或審計委員會同意日期:
民國115年9月11日
27.本次交易係向關係人取得不動產或其使用權資產:是
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期: 不適用
31.其他敘明事項:
無"
2545,皇翔,1150911,184611,新北市板橋區民權段436地號等4筆土地之追加承攬工程契約,第20款,1150911,"1.契約種類:委建
2.事實發生日:115/9/11~115/9/11
3.董事會通過日期: 民國115年9月11日
4.其他核決日期: 不適用
5.契約相對人及其與公司之關係:
契約相對人：北昌營造股份有限公司
其與公司之關係：本公司之子公司
6.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
本次追加為裝修、景觀及VIP工程(不含水電消防)
追加金額新台幣 2,050,016,602元(未稅)
追加後之總合約金額新台幣 4,392,758,615元(未稅)
限制條款及其他重要約定事項：無
7.專業估價者事務所或公司名稱及其估價結果:
不適用
8.不動產估價師姓名:
不適用
9.不動產估價師開業證書字號:
不適用
10.取得之具體目的:
興建大樓出售或出租
11.本次交易表示異議之董事意見:
無
12.本次交易為關係人交易:是
13.監察人承認或審計委員會同意日期:
民國115年9月11日
14.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
15.是否尚未取得估價報告:否或不適用
16.尚未取得估價報告之原因:
不適用
17.估價結果有重大差異時，其差異原因及會計師意見:
不適用
18.會計師事務所名稱:
不適用
19.會計師姓名:
不適用
20.會計師開業證書字號:
不適用
21.前已就同一件事件發布重大訊息日期: 不適用
22.其他敘明事項:
無"
2545,皇翔,1150911,184656,新北市中和區自強段330地號等82筆土地及土城區安和段64地號等78筆土地 共計160筆土地承攬工程契約,第20款,1150911,"1.契約種類:委建
2.事實發生日:115/9/11~115/9/11
3.董事會通過日期: 民國115年9月11日
4.其他核決日期: 不適用
5.契約相對人及其與公司之關係:
契約相對人：北昌營造股份有限公司
其與公司之關係：本公司之子公司
6.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
合約金額：新台幣6,897,931,390元(未稅)
契約起迄日：尚未正式簽約
限制條款及其他重要約定事項：無
7.專業估價者事務所或公司名稱及其估價結果:
不適用
8.不動產估價師姓名:
不適用
9.不動產估價師開業證書字號:
不適用
10.取得之具體目的:
興建大樓出售或出租
11.本次交易表示異議之董事意見:
無
12.本次交易為關係人交易:是
13.監察人承認或審計委員會同意日期:
民國115年9月11日
14.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
15.是否尚未取得估價報告:否或不適用
16.尚未取得估價報告之原因:
不適用
17.估價結果有重大差異時，其差異原因及會計師意見:
不適用
18.會計師事務所名稱:
不適用
19.會計師姓名:
不適用
20.會計師開業證書字號:
不適用
21.前已就同一件事件發布重大訊息日期: 不適用
22.其他敘明事項:
無"
7827,漢康-KY創,1150911,193904,公告本公司限制員工權利新股收足股款暨增資基準日,第51款,1150911,"1.事實發生日:115/09/11
2.公司名稱:HanchorBio Inc.(中譯:英屬開曼群島商漢康生技股份有限公司)
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本公司限制員工權利新股收足股款暨增資基準日。
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
(1)本公司經115年8月6日股東臨時會決議通過發行限制員工權利新股案，普通股
共計1,501,036股，並經金融監督管理委員會115年8月21日
金管證發字第11503532511號函申報生效。
(2)本公司經115年8月26日董事會決議分次發行限制員工權利新股
普通股股數共計841,867股，其中
393,044股發行價格為新台幣33.2元；
17,826股發行價格為新台幣50元；
419,597股發行價格為新台幣65元及
11,400股發行價格為新台幣80元，
總金額新台幣42,126,166元，業已全數收足。
(3)限制員工權利新股增資基準日為115年9月11日。"
2812,台中銀,1150911,212238,公告有關法務部調查局至分行對員工進行搜索調查。,第19款,1150911,"1.事實發生日:115/09/11
2.發生緣由:法務部調查局中部地區機動工作站至分行對員工進行搜索及詢問。
3.因應措施:依法配合調查程序。
4.對公司財務業務之影響:無。
5.其他應敘明事項:本次搜索及詢問係屬114年度金融監督管理委員會對本行之一般檢查
所列帳戶之調查行為。"
1714,和桐,1150911,214824,關於媒體報導本公司相關人員遭起訴之事宜,第51款,1150911,"1.事實發生日:115/09/11
2.公司名稱:和桐化學股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用。
5.傳播媒體名稱:自由時報、聯合新聞網....等媒體。
6.報導內容:大南港土地26億翻至282億 陳武雄家族涉害公司損21億遭起訴。
7.發生緣由:因應媒體報導說明。
8.因應措施:對於媒體報導與檢方起訴之內容，本公司將於收到相關文件後
發布重大訊息公告。
9.其他應敘明事項:本公司營運一切正常。"
2072,世紀風電,1150911,214956,公告本公司更名全面換發有價證券相關事宜,第51款,1150911,"1.董事會決議日期:115/09/11
2.原公司名稱:世紀離岸風電設備股份有限公司
3.變更後公司名稱:世紀能源設備股份有限公司
4.更名換發股票日程(1)舊股票最後過戶日:115/10/18
5.更名換發股票日程(2)舊股票停止過戶起始日期:115/10/19
6.更名換發股票日程(3)舊股票停止過戶截止日期:115/10/23
7.更名換發股票日程(4)更名換票基準日:115/10/23
8.更名換發股票日程(5)新股票上市買賣日:115/10/27
9.更名換發股票日程(6)舊股票終止上市買賣日:115/10/27
10.換發新股票之程序及手續:
(1)本次換發之新票，一律採無實體發行，故請尚未在證券商營業處所開設集保帳戶之
股東，盡速至往來證券商開立集保帳戶，以利辦理換發作業。
(2)已存放於證券集保帳戶之股票由臺灣集中保管結算所股份有限公司於新股上市買賣
日統一換發為無實體之新股上市買賣，股東不需辦理任何手續。
(3)貴股東若持有現股且已辦妥過戶者，請持舊股票、原留印鑑、集保存摺至本公司股
務代理機構群益金鼎證券股份有限公司股務代理部辦理。
(4)貴股東若持有現股且未辦妥過戶者，請持舊股票、原留印鑑、集保存摺、股票轉讓
過戶申請書(買進報告書或交易稅單、股票領回號碼清單等)及身分證正反面影本(舊戶
免附)、印鑑章(舊戶免附)至本公司股務代理機構群益金鼎證券股份有限公司股務代理
部辦理。
(5)換發地點：台北市大安區敦化南路二段97號地下2樓，本公司股務代理人：群益金
鼎證券股份有限公司股務代理部，電話02-2703-5000。
11.其他應敘明事項:
(1)因最後過戶日適逢星期例假日，現場過戶提前至115年10月16日。
(2)本公司更名換發股票計畫書，本公司洽臺灣證券交易所股份有限公司核定後辦理之。
(3)其他未盡事宜，悉依其他相關法令或主管機關規定辦理。
(4)有關本次更名股票之相關事宜，若因法令修正或主管機關規定變更或修正時，授權
董事長處理。
(5)本公司股票全面換發作業事項依規定公告公開資訊觀測站，恕不再分函通知各股東。"
2072,世紀風電,1150911,215051,本公司以自地委建方式於桃園市觀音區工業區段新建倉儲廠房,第20款,1150911,"1.契約種類:自地委建
2.事實發生日:115/9/11~115/9/11
3.董事會通過日期: 民國115年9月11日
4.其他核決日期: 不適用
5.契約相對人及其與公司之關係:
尚未確定
6.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
1.工程預算約為新台幣5,260,000仟元。
2.個別工程廠商待確定後另行公告。
7.專業估價者事務所或公司名稱及其估價結果:
不適用
8.不動產估價師姓名:
不適用
9.不動產估價師開業證書字號:
不適用
10.取得之具體目的:
供營運使用
11.本次交易表示異議之董事意見:
不適用
12.本次交易為關係人交易:否
13.監察人承認或審計委員會同意日期:
民國115年9月11日
14.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
15.是否尚未取得估價報告:否或不適用
16.尚未取得估價報告之原因:
不適用
17.估價結果有重大差異時，其差異原因及會計師意見:
不適用
18.會計師事務所名稱:
不適用
19.會計師姓名:
不適用
20.會計師開業證書字號:
不適用
21.前已就同一件事件發布重大訊息日期: 不適用
22.其他敘明事項:
無"
